"ano2"	"dia2"	"GEP"	"Temp"	"PRP"
2006	7.25	7.04492144661664	23.9483333333333	2.92
2006	8.25	7.19708333333333	24.03625	27.06
2006	9.25	7.50291666666667	22.7258333333333	1.79
2006	10.25	7.77097521884304	25.2325	0.51
2006	11.25	8.30874935133552	23.3745833333333	22.47
2006	12.25	8.11875	23.5883333333333	1.27
2006	13.25	8.2775	26.0320833333333	0
2006	14.25	8.60916666666667	25.6616666666667	0
2006	15.25	8.28208333333333	25.8841666666667	21.21
2006	16.25	11.0094408315516	24.9225	29.96
2006	17.25	6.47333333333333	23.8133333333333	0.13
2006	18.25	6.87492112698463	23.8108333333333	9.65
2006	19.25	7.67375	24.4416666666667	4.06
2006	20.25	6.22182433047141	22.6125	12.45
2006	21.25	4.86791666666667	24.7591666666667	2.92
2006	22.25	7.03541666666667	25.57625	9.02
2006	23.25	7.20375	25.9975	0
2006	24.25	8.97916666666667	25.7554166666667	13.71
2006	25.25	7.3675	26.1691666666667	0
2006	26.25	8.52958333333333	26.73125	0.63
2006	27.25	9.13708333333333	26.5070833333333	0
2006	28.25	8.29958333333333	26.5104166666667	12.45
2006	29.25	7.56899233279954	25.1679166666667	8.39
2006	30.25	7.15958333333333	24.79	2.42
2006	31.25	8.29477868513278	24.0979166666667	5.08
2006	32.25	6.195	24.5379166666667	15.76
2006	33.25	7.52375	24.7408333333333	5.21
2006	34.25	6.99208333333333	25.5454166666667	0
2006	35.25	7.90296808571531	24.2975	0
2006	36.25	7.32083333333333	23.5691666666667	3.3
2006	37.25	5.18312708251843	22.1779166666667	19.31
2006	38.25	7.3475	23.7925	0.52
2006	39.25	8.60416666666667	24.525	2.14
2006	40.25	10.1606788551855	25.89375	0.12
2006	41.25	7.9375	NA	0
2006	42.25	9.83541666666667	NA	0
2006	43.25	15.2016666666667	NA	0
2006	44.25	14.8079166666667	NA	0
2006	45.25	15.0866666666667	NA	0
2006	46.25	14.41	NA	0
2006	47.25	14.0754166666667	NA	0
2006	48.25	13.9345833333333	NA	0
2006	49.25	13.89125	NA	0
2006	50.25	13.7991666666667	NA	0
2006	51.25	13.85875	NA	0
2006	52.25	13.5933333333333	NA	0
2006	53.25	13.6041666666667	NA	0
2006	54.25	12.764856492604	25.8947368421053	0.63
2006	55.25	9.5070094145429	23.92	0.24
2006	56.25	11.7769855575846	25.4691666666667	8.51
2006	57.25	7.28254080452615	23.2154166666667	5.92
2006	58.25	6.48180129550533	23.8825	6.32
2006	59.25	7.06036991676967	23.9825	1.25
2006	60.25	10.1191044839478	24.6175	0.26
2006	61.25	12.5238367177616	24.7366666666667	0
2006	62.25	4.31030814400776	22.7220833333333	36.72
2006	63.25	8.46319825823593	24.0091666666667	4.57
2006	64.25	9.57333483871708	24.21375	4.44
2006	65.25	11.1762921168064	25.3554166666667	0.13
2006	66.25	8.80009537568784	24.50625	3.43
2006	67.25	10.5814716247278	24.4166666666667	0.13
2006	68.25	10.4051992563214	25.0204166666667	2.03
2006	69.25	11.7793049200292	24.8291666666667	0.26
2006	70.25	10.9736021402253	24.755	1.14
2006	71.25	10.4446229420776	24.6358333333333	6.1
2006	72.25	10.258822614201	24.7041666666667	0.38
